"","wojewodztwo","powiat_miasto","liczba_szczepien_ogolnie","liczba_szczepien_dziennie","dawka_2_ogolem","dawka_2_dziennie","teryt"
"149","mazowieckie","makowski",45116,0,20084,0,"t1411"
"150","mazowieckie","miñski",138190,0,60744,0,"t1412"
"151","mazowieckie","m³awski",65798,0,30450,0,"t1413"
"152","mazowieckie","nowodworski",121804,0,54708,0,"t1414"
"153","mazowieckie","ostro³êcki",52929,0,24312,0,"t1415"
"154","mazowieckie","ostrowski",53950,0,25890,0,"t1416"
"155","mazowieckie","otwocki",100180,0,46334,0,"t1417"
"156","mazowieckie","piaseczyñski",263081,34,118347,1,"t1418"
"157","mazowieckie","p³ocki",91729,0,42520,0,"t1419"
"158","mazowieckie","p³oñski",85045,0,38633,0,"t1420"
"159","mazowieckie","pruszkowski",146825,10,66849,0,"t1421"
"160","mazowieckie","przasnyski",53606,0,25007,0,"t1422"
"161","mazowieckie","przysuski",30929,0,14273,0,"t1423"
"162","mazowieckie","pu³tuski",49779,0,23130,0,"t1424"
"163","mazowieckie","radomski",68760,0,31614,0,"t1425"
"164","mazowieckie","siedlecki",33147,0,15547,0,"t1426"
"165","mazowieckie","sierpecki",47734,0,22318,0,"t1427"
"166","mazowieckie","sochaczewski",88565,0,40929,0,"t1428"
"167","mazowieckie","soko³owski",45416,3,20680,0,"t1429"
"168","mazowieckie","szyd³owiecki",22823,0,9728,0,"t1430"
"169","mazowieckie","warszawski zachodni",123484,0,56742,0,"t1432"
"170","mazowieckie","wêgrowski",49850,0,23141,0,"t1433"
"171","mazowieckie","wo³omiñski",228615,23,100310,13,"t1434"
"172","mazowieckie","wyszkowski",67321,0,31281,0,"t1435"
"173","mazowieckie","zwoleñski",30248,0,14171,0,"t1436"
"174","mazowieckie","¿uromiñski",31414,0,15190,0,"t1437"
"175","mazowieckie","¿yrardowski",62266,4,28201,0,"t1438"
"176","mazowieckie","Ostro³êka",76350,0,34888,0,"t1461"
"177","mazowieckie","P³ock",140608,134,62188,6,"t1462"
"178","mazowieckie","Radom",250423,207,111776,10,"t1463"
"179","mazowieckie","Siedlce",124370,0,57232,0,"t1464"
"180","mazowieckie","Warszawa",2772010,737,1243435,106,"t1465"
"181","opolskie","brzeski",75545,0,34617,0,"t1601"
"182","opolskie","g³ubczycki",44279,0,20111,0,"t1602"
"183","opolskie","kêdzierzyñsko-kozielski",85661,0,39221,0,"t1603"
"184","opolskie","kluczborski",58306,1,26839,0,"t1604"
"185","opolskie","krapkowicki",102060,0,45993,0,"t1605"
"186","opolskie","namys³owski",30288,0,13859,0,"t1606"
"187","opolskie","nyski",100121,2,46371,0,"t1607"
"188","opolskie","oleski",51693,0,24077,0,"t1608"
"189","opolskie","opolski",70500,0,31835,0,"t1609"
"190","opolskie","prudnicki",42588,0,19303,0,"t1610"
"191","opolskie","strzelecki",60883,0,27398,0,"t1611"
"192","opolskie","Opole",202032,1,90902,0,"t1661"
"193","podkarpackie","bieszczadzki",11202,0,5152,0,"t1801"
"194","podkarpackie","brzozowski",49100,0,22496,0,"t1802"
"195","podkarpackie","dêbicki",69992,0,29663,0,"t1803"
"196","podkarpackie","jaros³awski",63854,0,27991,0,"t1804"
"197","podkarpackie","jasielski",65471,0,28282,0,"t1805"
"198","podkarpackie","kolbuszowski",24177,0,11023,0,"t1806"
"199","podkarpackie","kroœnieñski",52998,0,24853,0,"t1807"
"200","podkarpackie","le¿ajski",44504,0,19661,0,"t1808"
"201","podkarpackie","lubaczowski",36037,0,16228,0,"t1809"
"202","podkarpackie","³añcucki",44751,0,20704,0,"t1810"
"203","podkarpackie","mielecki",92410,0,43062,0,"t1811"
"204","podkarpackie","ni¿añski",35408,0,16594,0,"t1812"
"205","podkarpackie","przemyski",21045,0,10043,0,"t1813"
"206","podkarpackie","przeworski",32522,0,15166,0,"t1814"
"207","podkarpackie","ropczycko-sêdziszowski",41842,12,18514,1,"t1815"
"208","podkarpackie","rzeszowski",59082,0,26702,0,"t1816"
"209","podkarpackie","sanocki",41902,0,18554,0,"t1817"
"210","podkarpackie","stalowowolski",80088,6,36299,3,"t1818"
"211","podkarpackie","strzy¿owski",29690,0,14083,0,"t1819"
"212","podkarpackie","tarnobrzeski",17669,0,7709,0,"t1820"
"213","podkarpackie","leski",15199,0,7057,0,"t1821"
"214","podkarpackie","Krosno",47988,0,21881,0,"t1861"
"215","podkarpackie","Przemyœl",52070,0,22164,0,"t1862"
"216","podkarpackie","Rzeszów",598825,148,269658,8,"t1863"
"217","podkarpackie","Tarnobrzeg",66457,0,30145,0,"t1864"
"218","podlaskie","augustowski",46495,10,20842,0,"t2001"
"219","podlaskie","bia³ostocki",68794,0,31373,0,"t2002"
"220","podlaskie","bielski",39983,0,18168,0,"t2003"
"221","podlaskie","grajewski",30804,0,14376,0,"t2004"
"222","podlaskie","hajnowski",32039,0,14351,0,"t2005"
"223","podlaskie","kolneñski",24376,35,11073,1,"t2006"
"224","podlaskie","³om¿yñski",17045,0,7993,0,"t2007"
"225","podlaskie","moniecki",24780,0,11414,0,"t2008"
"226","podlaskie","sejneñski",13086,0,5984,0,"t2009"
"227","podlaskie","siemiatycki",33805,0,15882,0,"t2010"
"228","podlaskie","sokólski",46847,0,21809,0,"t2011"
"229","podlaskie","suwalski",9282,0,4304,0,"t2012"
"230","podlaskie","wysokomazowiecki",51187,0,23592,0,"t2013"
"231","podlaskie","zambrowski",30194,0,13389,0,"t2014"
"232","podlaskie","Bia³ystok",528061,72,235021,12,"t2061"
"233","podlaskie","£om¿a",73942,0,33860,0,"t2062"
"234","podlaskie","Suwa³ki",63306,0,27494,0,"t2063"
"235","pomorskie","bytowski",72945,0,32836,0,"t2201"
"236","pomorskie","chojnicki",93432,0,42679,0,"t2202"
"237","pomorskie","cz³uchowski",44507,0,19301,0,"t2203"
"238","pomorskie","gdañski",64724,0,29806,0,"t2204"
"239","pomorskie","kartuski",100639,1,45918,0,"t2205"
"240","pomorskie","koœcierski",68535,0,31485,0,"t2206"
"241","pomorskie","kwidzyñski",69465,0,31698,0,"t2207"
"242","pomorskie","lêborski",63205,3,28252,0,"t2208"
"243","pomorskie","malborski",45279,0,20809,0,"t2209"
"244","pomorskie","nowodworski",35205,0,15890,0,"t2210"
"245","pomorskie","pucki",63463,0,29021,0,"t2211"
"246","pomorskie","s³upski",50453,0,23054,0,"t2212"
"247","pomorskie","starogardzki",108415,0,49471,0,"t2213"
"248","pomorskie","tczewski",90869,0,39968,0,"t2214"
"249","pomorskie","wejherowski",172197,12,78386,0,"t2215"
"250","pomorskie","sztumski",45545,0,20361,0,"t2216"
"251","pomorskie","Gdañsk",877598,165,398710,1,"t2261"
"252","pomorskie","Gdynia",312089,72,134603,11,"t2262"
"253","pomorskie","S³upsk",124588,82,56758,11,"t2263"
"254","pomorskie","Sopot",100855,103,45870,4,"t2264"
"255","œl¹skie","bêdziñski",120526,0,54744,0,"t2401"
"256","œl¹skie","bielski",117390,0,51019,0,"t2402"
"257","œl¹skie","cieszyñski",170772,37,77516,2,"t2403"
"258","œl¹skie","czêstochowski",95847,0,44300,0,"t2404"
"259","œl¹skie","gliwicki",143701,0,61243,0,"t2405"
"260","œl¹skie","k³obucki",61908,0,28009,0,"t2406"
"261","œl¹skie","lubliniecki",58451,14,26246,3,"t2407"
"262","œl¹skie","miko³owski",44148,0,20464,0,"t2408"
"263","œl¹skie","myszkowski",60105,0,27744,0,"t2409"
"264","œl¹skie","pszczyñski",70330,59,32377,7,"t2410"
"265","œl¹skie","raciborski",95250,0,43325,0,"t2411"
"266","œl¹skie","rybnicki",28057,0,13325,0,"t2412"
"267","œl¹skie","tarnogórski",157036,2,73041,0,"t2413"
"268","œl¹skie","bieruñsko-lêdziñski",41734,0,19314,0,"t2414"
"269","œl¹skie","wodzis³awski",133643,0,60572,0,"t2415"
"270","œl¹skie","zawierciañski",111994,0,50084,0,"t2416"
"271","œl¹skie","¿ywiecki",113676,58,52906,16,"t2417"
"272","œl¹skie","Bielsko-Bia³a",236422,0,106789,0,"t2461"
"273","œl¹skie","Bytom",155269,37,70080,3,"t2462"
"274","œl¹skie","Chorzów",124981,16,55859,0,"t2463"
"275","œl¹skie","Czêstochowa",282802,20,127549,3,"t2464"
"276","œl¹skie","D¹browa Górnicza",98726,0,44461,0,"t2465"
"277","œl¹skie","Gliwice",295134,44,133986,3,"t2466"
"278","œl¹skie","Jastrzêbie-Zdrój",64267,0,28997,0,"t2467"
"279","œl¹skie","Jaworzno",98098,98,44175,19,"t2468"
"280","œl¹skie","Katowice",620721,64,281255,7,"t2469"
"281","œl¹skie","Mys³owice",54542,0,25165,0,"t2470"
"282","œl¹skie","Piekary Œl¹skie",42288,0,19183,0,"t2471"
"283","œl¹skie","Ruda Œl¹ska",191677,0,90401,0,"t2472"
"284","œl¹skie","Rybnik",74949,11,33506,0,"t2473"
"285","œl¹skie","Siemianowice Œl¹skie",94123,21,43479,1,"t2474"
"286","œl¹skie","Sosnowiec",232334,0,103335,0,"t2475"
"287","œl¹skie","Œwiêtoch³owice",44531,0,20271,0,"t2476"
"288","œl¹skie","Tychy",122310,0,56920,0,"t2477"
"289","œl¹skie","Zabrze",149057,0,64371,0,"t2478"
"290","œl¹skie","¯ory",66452,0,30405,0,"t2479"
"291","œwiêtokrzyskie","buski",57133,0,25878,0,"t2601"
"292","œwiêtokrzyskie","jêdrzejowski",82456,0,38223,0,"t2602"
"293","œwiêtokrzyskie","kazimierski",27687,0,12487,0,"t2603"
"294","œwiêtokrzyskie","kielecki",126836,44,56690,3,"t2604"
"295","œwiêtokrzyskie","konecki",62722,146,28173,33,"t2605"
"296","œwiêtokrzyskie","opatowski",39134,0,17927,0,"t2606"
"297","œwiêtokrzyskie","ostrowiecki",97338,26,44112,1,"t2607"
"298","œwiêtokrzyskie","piñczowski",39256,4,16418,0,"t2608"
"299","œwiêtokrzyskie","sandomierski",82947,30,38003,10,"t2609"
"300","œwiêtokrzyskie","skar¿yski",56468,0,25897,0,"t2610"
"301","œwiêtokrzyskie","starachowicki",67970,0,31044,0,"t2611"
"302","œwiêtokrzyskie","staszowski",40054,0,18308,0,"t2612"
"303","œwiêtokrzyskie","w³oszczowski",49300,0,22272,0,"t2613"
"304","œwiêtokrzyskie","Kielce",305191,2,136664,1,"t2661"
"305","warmiñsko-mazurskie","bartoszycki",59095,0,26808,0,"t2801"
"306","warmiñsko-mazurskie","braniewski",32678,0,15320,0,"t2802"
"307","warmiñsko-mazurskie","dzia³dowski",56344,0,26057,0,"t2803"
"308","warmiñsko-mazurskie","elbl¹ski",41056,0,19329,0,"t2804"
"309","warmiñsko-mazurskie","e³cki",90511,94,37929,6,"t2805"
"310","warmiñsko-mazurskie","gi¿ycki",47547,0,22118,0,"t2806"
"311","warmiñsko-mazurskie","i³awski",74329,12,33519,0,"t2807"
"312","warmiñsko-mazurskie","kêtrzyñski",47165,0,21886,0,"t2808"
"313","warmiñsko-mazurskie","lidzbarski",33023,0,15287,0,"t2809"
"314","warmiñsko-mazurskie","mr¹gowski",32735,53,14569,4,"t2810"
"315","warmiñsko-mazurskie","nidzicki",53325,3,20436,0,"t2811"
"316","warmiñsko-mazurskie","nowomiejski",40659,0,18580,0,"t2812"
"317","warmiñsko-mazurskie","olecki",27191,0,12650,0,"t2813"
"318","warmiñsko-mazurskie","olsztyñski",103305,0,47181,0,"t2814"
"319","warmiñsko-mazurskie","ostródzki",76317,0,35224,0,"t2815"
"320","warmiñsko-mazurskie","piski",55181,0,24792,0,"t2816"
"321","warmiñsko-mazurskie","szczycieñski",59889,0,27696,0,"t2817"
"322","warmiñsko-mazurskie","go³dapski",20711,0,9356,0,"t2818"
"323","warmiñsko-mazurskie","wêgorzewski",22251,0,10417,0,"t2819"
"324","warmiñsko-mazurskie","Elbl¹g",138130,0,63093,0,"t2861"
"325","warmiñsko-mazurskie","Olsztyn",250279,0,110401,0,"t2862"
"326","wielkopolskie","chodzieski",43405,0,19844,0,"t3001"
"327","wielkopolskie","czarnkowsko-trzcianecki",93833,22,42985,3,"t3002"
"328","wielkopolskie","gnieŸnieñski",156125,20,72657,7,"t3003"
"329","wielkopolskie","gostyñski",83242,0,38876,0,"t3004"
"330","wielkopolskie","grodziski",39480,0,18947,0,"t3005"
"331","wielkopolskie","jarociñski",60558,0,28535,0,"t3006"
"332","wielkopolskie","kaliski",67461,0,31542,0,"t3007"
"333","wielkopolskie","kêpiñski",48463,0,22330,0,"t3008"
"334","wielkopolskie","kolski",72350,111,32383,15,"t3009"
"335","wielkopolskie","koniñski",83375,0,37614,0,"t3010"
"336","wielkopolskie","koœciañski",70204,0,32693,0,"t3011"
"337","wielkopolskie","krotoszyñski",67460,13,31545,0,"t3012"
"338","wielkopolskie","leszczyñski",22080,0,10262,0,"t3013"
"339","wielkopolskie","miêdzychodzki",36340,0,16978,0,"t3014"
"340","wielkopolskie","nowotomyski",67555,118,31338,11,"t3015"
"341","wielkopolskie","obornicki",88466,0,38362,0,"t3016"
"342","wielkopolskie","ostrowski",142372,15,63110,0,"t3017"
"343","wielkopolskie","ostrzeszowski",48684,0,21475,0,"t3018"
"344","wielkopolskie","pilski",107923,5,50276,0,"t3019"
"345","wielkopolskie","pleszewski",68345,0,31724,0,"t3020"
"346","wielkopolskie","poznañski",224171,0,102244,0,"t3021"
"347","wielkopolskie","rawicki",59005,0,26644,0,"t3022"
"348","wielkopolskie","s³upecki",46909,0,21274,0,"t3023"
"349","wielkopolskie","szamotulski",76715,1,34688,0,"t3024"
"350","wielkopolskie","œredzki",69403,0,32578,0,"t3025"
"351","wielkopolskie","œremski",39257,0,17935,0,"t3026"
"352","wielkopolskie","turecki",64473,0,29972,0,"t3027"
"353","wielkopolskie","w¹growiecki",35146,0,16459,0,"t3028"
"354","wielkopolskie","wolsztyñski",54496,0,25440,0,"t3029"
"355","wielkopolskie","wrzesiñski",72173,0,32756,0,"t3030"
"356","wielkopolskie","z³otowski",47543,0,21444,0,"t3031"
"357","wielkopolskie","Kalisz",118662,0,54421,0,"t3061"
"358","wielkopolskie","Konin",110742,0,50228,0,"t3062"
"359","wielkopolskie","Leszno",80094,0,34549,0,"t3063"
"360","wielkopolskie","Poznañ",1199493,200,546180,20,"t3064"
"361","zachodniopomorskie","bia³ogardzki",47331,1,21437,0,"t3201"
"362","zachodniopomorskie","choszczeñski",41803,0,18581,0,"t3202"
"363","zachodniopomorskie","drawski",62292,0,27846,0,"t3203"
"364","zachodniopomorskie","goleniowski",70213,0,31358,0,"t3204"
"365","zachodniopomorskie","gryficki",39941,0,17800,0,"t3205"
"366","zachodniopomorskie","gryfiñski",62928,0,28534,0,"t3206"
"367","zachodniopomorskie","kamieñski",52419,0,23743,0,"t3207"
"368","zachodniopomorskie","ko³obrzeski",98874,1,44747,1,"t3208"
"369","zachodniopomorskie","koszaliñski",37723,0,16723,0,"t3209"
"370","zachodniopomorskie","myœliborski",45140,0,20329,0,"t3210"
"371","zachodniopomorskie","policki",54516,0,25007,0,"t3211"
"372","zachodniopomorskie","pyrzycki",31381,6,14713,0,"t3212"
"373","zachodniopomorskie","s³awieñski",57316,78,25657,2,"t3213"
"374","zachodniopomorskie","stargardzki",99443,0,44510,0,"t3214"
"375","zachodniopomorskie","szczecinecki",90098,1,39835,0,"t3215"
"376","zachodniopomorskie","œwidwiñski",45104,0,19115,0,"t3216"
"377","zachodniopomorskie","wa³ecki",42489,0,19964,0,"t3217"
"378","zachodniopomorskie","³obeski",49474,0,20699,0,"t3218"
"379","zachodniopomorskie","Koszalin",133191,14,60083,0,"t3261"
"380","zachodniopomorskie","Szczecin",622761,89,275481,5,"t3262"
"381","zachodniopomorskie","Œwinoujœcie",44034,77,20126,43,"t3263"
"382","Ca³y kraj","",39469339,5481,17821950,662,"t0000"
