"Date","wojewodztwo","calkowite","ogolem","stan_rekordu_na"
2021-05-28,"podkarpackie",310971,939785,2021-05-27
2021-05-28,"podlaskie",199332,616835,2021-05-27
2021-05-28,"pomorskie",379795,1270033,2021-05-27
2021-05-28,"śląskie",690517,2288322,2021-05-27
2021-05-28,"świętokrzyskie",159073,539144,2021-05-27
2021-05-28,"warmińsko.mazurskie",197582,640492,2021-05-27
2021-05-28,"wielkopolskie",507729,1679563,2021-05-27
2021-05-28,"zachodniopomorskie",273908,909030,2021-05-27
2021-05-29,"cały kraj",6073555,19524864,2021-05-28
2021-05-29,"dolnośląskie",496441,1607728,2021-05-28
2021-05-29,"kujawsko.pomorskie",297477,999604,2021-05-28
2021-05-29,"łódzkie",396514,1296658,2021-05-28
2021-05-29,"lubelskie",324972,979017,2021-05-28
2021-05-29,"lubuskie",166029,539639,2021-05-28
2021-05-29,"małopolskie",492125,1583040,2021-05-28
2021-05-29,"mazowieckie",943883,2985795,2021-05-28
2021-05-29,"opolskie",142369,490334,2021-05-28
2021-05-29,"podkarpackie",320154,952891,2021-05-28
2021-05-29,"podlaskie",205096,625958,2021-05-28
2021-05-29,"pomorskie",391490,1289978,2021-05-28
2021-05-29,"śląskie",712974,2331556,2021-05-28
2021-05-29,"świętokrzyskie",165263,549682,2021-05-28
2021-05-29,"warmińsko.mazurskie",204889,652090,2021-05-28
2021-05-29,"wielkopolskie",528335,1713546,2021-05-28
2021-05-29,"zachodniopomorskie",285544,927348,2021-05-28
2021-05-30,"cały kraj",6227595,19807699,2021-05-29
2021-05-30,"dolnośląskie",507809,1632153,2021-05-29
2021-05-30,"kujawsko.pomorskie",304207,1014136,2021-05-29
2021-05-30,"łódzkie",406299,1315658,2021-05-29
2021-05-30,"lubelskie",329634,986444,2021-05-29
2021-05-30,"lubuskie",169179,546764,2021-05-29
2021-05-30,"małopolskie",508453,1611363,2021-05-29
2021-05-30,"mazowieckie",971291,3039518,2021-05-29
2021-05-30,"opolskie",145674,496177,2021-05-29
2021-05-30,"podkarpackie",328174,963815,2021-05-29
2021-05-30,"podlaskie",209274,631583,2021-05-29
2021-05-30,"pomorskie",401740,1305872,2021-05-29
2021-05-30,"śląskie",731745,2366704,2021-05-29
2021-05-30,"świętokrzyskie",169600,557803,2021-05-29
2021-05-30,"warmińsko.mazurskie",208819,658864,2021-05-29
2021-05-30,"wielkopolskie",543490,1739629,2021-05-29
2021-05-30,"zachodniopomorskie",292207,941216,2021-05-29
2021-05-31,"cały kraj",6275100,19908796,2021-05-30
2021-05-31,"dolnośląskie",514243,1645094,2021-05-30
2021-05-31,"kujawsko.pomorskie",306963,1020069,2021-05-30
2021-05-31,"łódzkie",409248,1322458,2021-05-30
2021-05-31,"lubelskie",331204,989106,2021-05-30
2021-05-31,"lubuskie",169946,548674,2021-05-30
2021-05-31,"małopolskie",511949,1618848,2021-05-30
2021-05-31,"mazowieckie",979496,3061836,2021-05-30
2021-05-31,"opolskie",146156,497462,2021-05-30
2021-05-31,"podkarpackie",329729,966595,2021-05-30
2021-05-31,"podlaskie",210540,633698,2021-05-30
2021-05-31,"pomorskie",404913,1310478,2021-05-30
2021-05-31,"śląskie",737535,2379257,2021-05-30
2021-05-31,"świętokrzyskie",169729,558858,2021-05-30
2021-05-31,"warmińsko.mazurskie",209787,660204,2021-05-30
2021-05-31,"wielkopolskie",549125,1750488,2021-05-30
2021-05-31,"zachodniopomorskie",294537,945671,2021-05-30
2021-06-01,"cały kraj",6377144,20084363,2021-05-31
2021-06-01,"dolnośląskie",524783,1661827,2021-05-31
2021-06-01,"kujawsko.pomorskie",312263,1029589,2021-05-31
2021-06-01,"łódzkie",413964,1330869,2021-05-31
2021-06-01,"lubelskie",335012,995428,2021-05-31
2021-06-01,"lubuskie",172167,551907,2021-05-31
2021-06-01,"małopolskie",520319,1633993,2021-05-31
2021-06-01,"mazowieckie",994201,3092986,2021-05-31
2021-06-01,"opolskie",149303,501223,2021-05-31
2021-06-01,"podkarpackie",334023,972517,2021-05-31
2021-06-01,"podlaskie",213430,637674,2021-05-31
2021-06-01,"pomorskie",414513,1324858,2021-05-31
2021-06-01,"śląskie",748490,2400127,2021-05-31
2021-06-01,"świętokrzyskie",171933,562757,2021-05-31
2021-06-01,"warmińsko.mazurskie",213624,665522,2021-05-31
2021-06-01,"wielkopolskie",558339,1767113,2021-05-31
2021-06-01,"zachodniopomorskie",300780,955973,2021-05-31
2021-06-02,"cały kraj",6639118,20535785,2021-06-01
2021-06-02,"dolnośląskie",546386,1698981,2021-06-01
2021-06-02,"kujawsko.pomorskie",325845,1055932,2021-06-01
2021-06-02,"łódzkie",432920,1362278,2021-06-01
2021-06-02,"lubelskie",347735,1016895,2021-06-01
2021-06-02,"lubuskie",179111,564040,2021-06-01
2021-06-02,"małopolskie",539730,1668722,2021-06-01
2021-06-02,"mazowieckie",1029509,3159454,2021-06-01
2021-06-02,"opolskie",156572,512370,2021-06-01
2021-06-02,"podkarpackie",346005,990115,2021-06-01
2021-06-02,"podlaskie",222151,649960,2021-06-01
2021-06-02,"pomorskie",434678,1354032,2021-06-01
2021-06-02,"śląskie",781795,2461337,2021-06-01
2021-06-02,"świętokrzyskie",180511,577177,2021-06-01
2021-06-02,"warmińsko.mazurskie",222382,680649,2021-06-01
2021-06-02,"wielkopolskie",580522,1807659,2021-06-01
2021-06-02,"zachodniopomorskie",313266,976184,2021-06-01
2021-06-03,"cały kraj",7029259,21174289,2021-06-02
2021-06-03,"dolnośląskie",579170,1751313,2021-06-02
2021-06-03,"kujawsko.pomorskie",348019,1093430,2021-06-02
2021-06-03,"łódzkie",460753,1404812,2021-06-02
2021-06-03,"lubelskie",368068,1048304,2021-06-02
2021-06-03,"lubuskie",190011,580939,2021-06-02
2021-06-03,"małopolskie",570833,1722185,2021-06-02
2021-06-03,"mazowieckie",1083563,3259639,2021-06-02
2021-06-03,"opolskie",167951,528430,2021-06-02
2021-06-03,"podkarpackie",363775,1015394,2021-06-02
2021-06-03,"podlaskie",235140,668033,2021-06-02
2021-06-03,"pomorskie",462791,1393563,2021-06-02
2021-06-03,"śląskie",829327,2545757,2021-06-02
2021-06-03,"świętokrzyskie",191743,594977,2021-06-02
2021-06-03,"warmińsko.mazurskie",235270,702551,2021-06-02
2021-06-03,"wielkopolskie",612293,1861828,2021-06-02
2021-06-03,"zachodniopomorskie",330552,1003134,2021-06-02
2021-06-04,"cały kraj",7101995,21326484,2021-06-03
2021-06-04,"dolnośląskie",583940,1762516,2021-06-03
2021-06-04,"kujawsko.pomorskie",351095,1102244,2021-06-03
2021-06-04,"łódzkie",464870,1412605,2021-06-03
2021-06-04,"lubelskie",369464,1050398,2021-06-03
2021-06-04,"lubuskie",193046,585918,2021-06-03
2021-06-04,"małopolskie",572856,1729985,2021-06-03
2021-06-04,"mazowieckie",1094421,3291062,2021-06-03
2021-06-04,"opolskie",171068,533017,2021-06-03
2021-06-04,"podkarpackie",368565,1022143,2021-06-03
2021-06-04,"podlaskie",238507,672639,2021-06-03
2021-06-04,"pomorskie",471040,1404750,2021-06-03
2021-06-04,"śląskie",840369,2569813,2021-06-03
2021-06-04,"świętokrzyskie",193440,598292,2021-06-03
2021-06-04,"warmińsko.mazurskie",236493,705517,2021-06-03
2021-06-04,"wielkopolskie",617110,1874037,2021-06-03
2021-06-04,"zachodniopomorskie",335711,1011548,2021-06-03
2021-06-05,"cały kraj",7353726,21753293,2021-06-04
2021-06-05,"dolnośląskie",599815,1792526,2021-06-04
2021-06-05,"kujawsko.pomorskie",364418,1126020,2021-06-04
2021-06-05,"łódzkie",482879,1439937,2021-06-04
2021-06-05,"lubelskie",382744,1071360,2021-06-04
2021-06-05,"lubuskie",200505,598242,2021-06-04
2021-06-05,"małopolskie",594108,1768546,2021-06-04
2021-06-05,"mazowieckie",1125116,3353020,2021-06-04
2021-06-05,"opolskie",178751,542739,2021-06-04
2021-06-05,"podkarpackie",380568,1038824,2021-06-04
2021-06-05,"podlaskie",247906,684899,2021-06-04
2021-06-05,"pomorskie",492838,1436546,2021-06-04
2021-06-05,"śląskie",871493,2622326,2021-06-04
2021-06-05,"świętokrzyskie",202163,612820,2021-06-04
2021-06-05,"warmińsko.mazurskie",244451,719107,2021-06-04
2021-06-05,"wielkopolskie",637987,1915229,2021-06-04
2021-06-05,"zachodniopomorskie",347984,1031152,2021-06-04
2021-06-06,"cały kraj",7474118,22025226,2021-06-05
2021-06-06,"dolnośląskie",606529,1807164,2021-06-05
2021-06-06,"kujawsko.pomorskie",368852,1140587,2021-06-05
2021-06-06,"łódzkie",491123,1457891,2021-06-05
2021-06-06,"lubelskie",386711,1079872,2021-06-05
2021-06-06,"lubuskie",203966,606589,2021-06-05
2021-06-06,"małopolskie",604603,1798421,2021-06-05
2021-06-06,"mazowieckie",1142642,3400569,2021-06-05
2021-06-06,"opolskie",183760,549681,2021-06-05
2021-06-06,"podkarpackie",389347,1050866,2021-06-05
2021-06-06,"podlaskie",251368,690123,2021-06-05
2021-06-06,"pomorskie",499923,1453493,2021-06-05
2021-06-06,"śląskie",889246,2657962,2021-06-05
2021-06-06,"świętokrzyskie",206288,621101,2021-06-05
2021-06-06,"warmińsko.mazurskie",247157,725833,2021-06-05
2021-06-06,"wielkopolskie",648505,1941366,2021-06-05
2021-06-06,"zachodniopomorskie",354098,1043708,2021-06-05
2021-06-07,"cały kraj",7520439,22133717,2021-06-06
2021-06-07,"dolnośląskie",608326,1811478,2021-06-06
2021-06-07,"kujawsko.pomorskie",371014,1145930,2021-06-06
2021-06-07,"łódzkie",495188,1465399,2021-06-06
2021-06-07,"lubelskie",387828,1082730,2021-06-06
2021-06-07,"lubuskie",205001,609260,2021-06-06
2021-06-07,"małopolskie",606854,1808408,2021-06-06
2021-06-07,"mazowieckie",1149946,3424583,2021-06-06
2021-06-07,"opolskie",187279,553998,2021-06-06
2021-06-07,"podkarpackie",394137,1056573,2021-06-06
2021-06-07,"podlaskie",253228,692884,2021-06-06
2021-06-07,"pomorskie",501896,1457714,2021-06-06
2021-06-07,"śląskie",895747,2671144,2021-06-06
2021-06-07,"świętokrzyskie",206952,623291,2021-06-06
2021-06-07,"warmińsko.mazurskie",248169,729151,2021-06-06
2021-06-07,"wielkopolskie",652461,1953458,2021-06-06
2021-06-07,"zachodniopomorskie",356413,1047716,2021-06-06
2021-06-08,"cały kraj",7650274,22339979,2021-06-07
2021-06-08,"dolnośląskie",618410,1828954,2021-06-07
2021-06-08,"kujawsko.pomorskie",377105,1154749,2021-06-07
2021-06-08,"łódzkie",502616,1476279,2021-06-07
2021-06-08,"lubelskie",394338,1091801,2021-06-07
2021-06-08,"lubuskie",208323,613617,2021-06-07
2021-06-08,"małopolskie",615850,1826186,2021-06-07
2021-06-08,"mazowieckie",1169299,3460137,2021-06-07
2021-06-08,"opolskie",190600,558577,2021-06-07
2021-06-08,"podkarpackie",401227,1066268,2021-06-07
2021-06-08,"podlaskie",258468,699749,2021-06-07
2021-06-08,"pomorskie",511445,1472653,2021-06-07
2021-06-08,"śląskie",910010,2693489,2021-06-07
2021-06-08,"świętokrzyskie",210139,627930,2021-06-07
2021-06-08,"warmińsko.mazurskie",254237,737079,2021-06-07
2021-06-08,"wielkopolskie",664324,1974268,2021-06-07
2021-06-08,"zachodniopomorskie",363883,1058243,2021-06-07
2021-06-09,"cały kraj",7891172,22736443,2021-06-08
2021-06-09,"dolnośląskie",637900,1860973,2021-06-08
2021-06-09,"kujawsko.pomorskie",390518,1177792,2021-06-08
2021-06-09,"łódzkie",519258,1503054,2021-06-08
2021-06-09,"lubelskie",407174,1110111,2021-06-08
2021-06-09,"lubuskie",216534,625717,2021-06-08
2021-06-09,"małopolskie",632260,1856694,2021-06-08
2021-06-09,"mazowieckie",1199985,3519464,2021-06-08
2021-06-09,"opolskie",196671,567904,2021-06-08
2021-06-09,"podkarpackie",414208,1083279,2021-06-08
2021-06-09,"podlaskie",267059,711364,2021-06-08
2021-06-09,"pomorskie",531317,1501195,2021-06-08
2021-06-09,"śląskie",938184,2740134,2021-06-08
2021-06-09,"świętokrzyskie",217296,639046,2021-06-08
2021-06-09,"warmińsko.mazurskie",263721,751971,2021-06-08
2021-06-09,"wielkopolskie",684786,2013119,2021-06-08
2021-06-09,"zachodniopomorskie",374301,1074626,2021-06-08
2021-06-10,"cały kraj",8191627,23239497,2021-06-09
2021-06-10,"dolnośląskie",661040,1900527,2021-06-09
2021-06-10,"kujawsko.pomorskie",407767,1207322,2021-06-09
2021-06-10,"łódzkie",541018,1538071,2021-06-09
2021-06-10,"lubelskie",421487,1132634,2021-06-09
2021-06-10,"lubuskie",225716,639437,2021-06-09
2021-06-10,"małopolskie",652326,1898712,2021-06-09
2021-06-10,"mazowieckie",1237844,3591730,2021-06-09
2021-06-10,"opolskie",205483,580698,2021-06-09
2021-06-10,"podkarpackie",428330,1102160,2021-06-09
2021-06-10,"podlaskie",278492,726854,2021-06-09
2021-06-10,"pomorskie",554633,1536489,2021-06-09
2021-06-10,"śląskie",977104,2803733,2021-06-09
2021-06-10,"świętokrzyskie",225477,652948,2021-06-09
2021-06-10,"warmińsko.mazurskie",273723,769178,2021-06-09
2021-06-10,"wielkopolskie",711433,2060471,2021-06-09
2021-06-10,"zachodniopomorskie",389754,1098533,2021-06-09
2021-06-11,"cały kraj",8459703,23628450,2021-06-10
2021-06-11,"dolnośląskie",680851,1931252,2021-06-10
2021-06-11,"kujawsko.pomorskie",421705,1229089,2021-06-10
2021-06-11,"łódzkie",557716,1562481,2021-06-10
2021-06-11,"lubelskie",434904,1150732,2021-06-10
2021-06-11,"lubuskie",233315,650844,2021-06-10
2021-06-11,"małopolskie",674010,1934729,2021-06-10
2021-06-11,"mazowieckie",1272901,3644578,2021-06-10
2021-06-11,"opolskie",213792,590034,2021-06-10
2021-06-11,"podkarpackie",440991,1117950,2021-06-10
2021-06-11,"podlaskie",288671,738293,2021-06-10
2021-06-11,"pomorskie",576875,1566437,2021-06-10
2021-06-11,"śląskie",1013443,2854963,2021-06-10
2021-06-11,"świętokrzyskie",233149,664521,2021-06-10
2021-06-11,"warmińsko.mazurskie",283657,784066,2021-06-10
2021-06-11,"wielkopolskie",732427,2093920,2021-06-10
2021-06-11,"zachodniopomorskie",401296,1114561,2021-06-10
2021-06-12,"cały kraj",8721692,24045826,2021-06-11
2021-06-12,"dolnośląskie",700255,1963200,2021-06-11
2021-06-12,"kujawsko.pomorskie",434436,1251705,2021-06-11
2021-06-12,"łódzkie",578343,1593645,2021-06-11
2021-06-12,"lubelskie",447015,1168992,2021-06-11
2021-06-12,"lubuskie",240451,661465,2021-06-11
2021-06-12,"małopolskie",693348,1969701,2021-06-11
2021-06-12,"mazowieckie",1309399,3704622,2021-06-11
2021-06-12,"opolskie",224348,602669,2021-06-11
2021-06-12,"podkarpackie",453234,1134184,2021-06-11
2021-06-12,"podlaskie",298042,750522,2021-06-11
2021-06-12,"pomorskie",596472,1595718,2021-06-11
2021-06-12,"śląskie",1046223,2906510,2021-06-11
2021-06-12,"świętokrzyskie",241578,677227,2021-06-11
2021-06-12,"warmińsko.mazurskie",291423,797837,2021-06-11
2021-06-12,"wielkopolskie",753853,2134728,2021-06-11
2021-06-12,"zachodniopomorskie",413272,1133101,2021-06-11
2021-06-13,"cały kraj",8903570,24360781,2021-06-12
2021-06-13,"dolnośląskie",712402,1985745,2021-06-12
2021-06-13,"kujawsko.pomorskie",442739,1267141,2021-06-12
2021-06-13,"łódzkie",588896,1611336,2021-06-12
2021-06-13,"lubelskie",452181,1177317,2021-06-12
2021-06-13,"lubuskie",246759,671734,2021-06-12
2021-06-13,"małopolskie",712504,2006569,2021-06-12
2021-06-13,"mazowieckie",1340112,3760055,2021-06-12
2021-06-13,"opolskie",231481,611924,2021-06-12
2021-06-13,"podkarpackie",462713,1146254,2021-06-12
2021-06-13,"podlaskie",304369,759045,2021-06-12
2021-06-13,"pomorskie",608662,1616292,2021-06-12
2021-06-13,"śląskie",1068328,2945657,2021-06-12
2021-06-13,"świętokrzyskie",246742,686046,2021-06-12
2021-06-13,"warmińsko.mazurskie",296013,806188,2021-06-12
2021-06-13,"wielkopolskie",766507,2162464,2021-06-12
2021-06-13,"zachodniopomorskie",423162,1147014,2021-06-12
2021-06-14,"cały kraj",8967231,24470301,2021-06-13
2021-06-14,"dolnośląskie",717580,1993899,2021-06-13
2021-06-14,"kujawsko.pomorskie",445084,1271911,2021-06-13
2021-06-14,"łódzkie",593777,1619080,2021-06-13
2021-06-14,"lubelskie",453475,1179489,2021-06-13
2021-06-14,"lubuskie",248603,674508,2021-06-13
2021-06-14,"małopolskie",717948,2017774,2021-06-13
2021-06-14,"mazowieckie",1351987,3781873,2021-06-13
2021-06-14,"opolskie",235011,616187,2021-06-13
2021-06-14,"podkarpackie",465121,1149446,2021-06-13
2021-06-14,"podlaskie",308264,764472,2021-06-13
2021-06-14,"pomorskie",610699,1620438,2021-06-13
2021-06-14,"śląskie",1077073,2959674,2021-06-13
2021-06-14,"świętokrzyskie",247888,688244,2021-06-13
2021-06-14,"warmińsko.mazurskie",297505,808964,2021-06-13
2021-06-14,"wielkopolskie",769081,2170837,2021-06-13
2021-06-14,"zachodniopomorskie",428135,1153505,2021-06-13
2021-06-15,"cały kraj",9137734,24687629,2021-06-14
2021-06-15,"dolnośląskie",730889,2010500,2021-06-14
2021-06-15,"kujawsko.pomorskie",454388,1283911,2021-06-14
2021-06-15,"łódzkie",604966,1632453,2021-06-14
2021-06-15,"lubelskie",461621,1189408,2021-06-14
2021-06-15,"lubuskie",253915,680827,2021-06-14
2021-06-15,"małopolskie",731510,2035319,2021-06-14
2021-06-15,"mazowieckie",1375369,3814587,2021-06-14
2021-06-15,"opolskie",241239,623351,2021-06-14
2021-06-15,"podkarpackie",472631,1158221,2021-06-14
2021-06-15,"podlaskie",315799,773600,2021-06-14
2021-06-15,"pomorskie",625937,1638964,2021-06-14
2021-06-15,"śląskie",1095548,2984300,2021-06-14
2021-06-15,"świętokrzyskie",253575,694833,2021-06-14
2021-06-15,"warmińsko.mazurskie",303417,816384,2021-06-14
2021-06-15,"wielkopolskie",780230,2187208,2021-06-14
2021-06-15,"zachodniopomorskie",436700,1163763,2021-06-14
2021-06-16,"cały kraj",9397868,25058534,2021-06-15
2021-06-16,"dolnośląskie",750728,2039855,2021-06-15
2021-06-16,"kujawsko.pomorskie",471155,1307636,2021-06-15
2021-06-16,"łódzkie",624684,1659339,2021-06-15
2021-06-16,"lubelskie",474912,1207078,2021-06-15
2021-06-16,"lubuskie",262564,692113,2021-06-15
2021-06-16,"małopolskie",749558,2063291,2021-06-15
2021-06-16,"mazowieckie",1410383,3867371,2021-06-15
2021-06-16,"opolskie",248291,632396,2021-06-15
2021-06-16,"podkarpackie",485604,1174011,2021-06-15
2021-06-16,"podlaskie",325237,785095,2021-06-15
2021-06-16,"pomorskie",644241,1663531,2021-06-15
2021-06-16,"śląskie",1126347,3028617,2021-06-15
2021-06-16,"świętokrzyskie",262201,706418,2021-06-15
2021-06-16,"warmińsko.mazurskie",311994,829806,2021-06-15
2021-06-16,"wielkopolskie",801063,2221477,2021-06-15
2021-06-16,"zachodniopomorskie",448906,1180500,2021-06-15
2021-06-17,"cały kraj",9672080,25482985,2021-06-16
2021-06-17,"dolnośląskie",773124,2073432,2021-06-16
2021-06-17,"kujawsko.pomorskie",485341,1331219,2021-06-16
2021-06-17,"łódzkie",644195,1688354,2021-06-16
2021-06-17,"lubelskie",488110,1227113,2021-06-16
2021-06-17,"lubuskie",270759,703263,2021-06-16
2021-06-17,"małopolskie",769841,2097398,2021-06-16
2021-06-17,"mazowieckie",1451560,3933374,2021-06-16
2021-06-17,"opolskie",256697,643380,2021-06-16
2021-06-17,"podkarpackie",496874,1189216,2021-06-16
2021-06-17,"podlaskie",334582,797692,2021-06-16
2021-06-17,"pomorskie",664224,1693251,2021-06-16
2021-06-17,"śląskie",1158462,3079053,2021-06-16
2021-06-17,"świętokrzyskie",270481,718971,2021-06-16
2021-06-17,"warmińsko.mazurskie",321134,845275,2021-06-16
2021-06-17,"wielkopolskie",825581,2263590,2021-06-16
2021-06-17,"zachodniopomorskie",461115,1198404,2021-06-16
2021-06-18,"cały kraj",9943828,25884468,2021-06-17
2021-06-18,"dolnośląskie",796194,2104720,2021-06-17
2021-06-18,"kujawsko.pomorskie",498847,1353573,2021-06-17
2021-06-18,"łódzkie",661154,1713312,2021-06-17
2021-06-18,"lubelskie",500919,1245275,2021-06-17
2021-06-18,"lubuskie",279402,715166,2021-06-17
2021-06-18,"małopolskie",793134,2133110,2021-06-17
2021-06-18,"mazowieckie",1494386,3995887,2021-06-17
2021-06-18,"opolskie",265114,654028,2021-06-17
2021-06-18,"podkarpackie",507858,1203647,2021-06-17
2021-06-18,"podlaskie",342896,808332,2021-06-17
2021-06-18,"pomorskie",684205,1722489,2021-06-17
2021-06-18,"śląskie",1190835,3126398,2021-06-17
2021-06-18,"świętokrzyskie",277910,730500,2021-06-17
2021-06-18,"warmińsko.mazurskie",330213,859773,2021-06-17
2021-06-18,"wielkopolskie",848669,2303628,2021-06-17
2021-06-18,"zachodniopomorskie",472092,1214630,2021-06-17
2021-06-19,"cały kraj",10161075,26206854,2021-06-18
2021-06-19,"dolnośląskie",816245,2132896,2021-06-18
2021-06-19,"kujawsko.pomorskie",509005,1370119,2021-06-18
2021-06-19,"łódzkie",677678,1736446,2021-06-18
2021-06-19,"lubelskie",509876,1258805,2021-06-18
2021-06-19,"lubuskie",284835,722826,2021-06-18
2021-06-19,"małopolskie",810296,2162129,2021-06-18
2021-06-19,"mazowieckie",1525751,4042910,2021-06-18
2021-06-19,"opolskie",272243,662751,2021-06-18
2021-06-19,"podkarpackie",518346,1216875,2021-06-18
2021-06-19,"podlaskie",349880,817337,2021-06-18
2021-06-19,"pomorskie",700567,1746079,2021-06-18
2021-06-19,"śląskie",1217633,3165563,2021-06-18
2021-06-19,"świętokrzyskie",284618,740072,2021-06-18
2021-06-19,"warmińsko.mazurskie",335965,868890,2021-06-18
2021-06-19,"wielkopolskie",866703,2334664,2021-06-18
2021-06-19,"zachodniopomorskie",481434,1228492,2021-06-18
2021-06-20,"cały kraj",10294609,26422469,2021-06-19
2021-06-20,"dolnośląskie",828363,2150246,2021-06-19
2021-06-20,"kujawsko.pomorskie",514107,1381431,2021-06-19
2021-06-20,"łódzkie",683876,1747407,2021-06-19
2021-06-20,"lubelskie",513518,1264219,2021-06-19
2021-06-20,"lubuskie",290011,729927,2021-06-19
2021-06-20,"małopolskie",822509,2184969,2021-06-19
2021-06-20,"mazowieckie",1550812,4082501,2021-06-19
2021-06-20,"opolskie",276845,668316,2021-06-19
2021-06-20,"podkarpackie",526112,1226086,2021-06-19
2021-06-20,"podlaskie",351782,820230,2021-06-19
2021-06-20,"pomorskie",711115,1761618,2021-06-19
2021-06-20,"śląskie",1234968,3193037,2021-06-19
2021-06-20,"świętokrzyskie",288117,746268,2021-06-19
2021-06-20,"warmińsko.mazurskie",339401,874696,2021-06-19
2021-06-20,"wielkopolskie",876196,2354620,2021-06-19
2021-06-20,"zachodniopomorskie",486877,1236898,2021-06-19
2021-06-21,"cały kraj",10342428,26494562,2021-06-20
2021-06-21,"dolnośląskie",836471,2159484,2021-06-20
2021-06-21,"kujawsko.pomorskie",515592,1384506,2021-06-20
2021-06-21,"łódzkie",687277,1752068,2021-06-20
2021-06-21,"lubelskie",514647,1265999,2021-06-20
2021-06-21,"lubuskie",291793,732298,2021-06-20
2021-06-21,"małopolskie",825944,2190660,2021-06-20
2021-06-21,"mazowieckie",1560531,4097543,2021-06-20
2021-06-21,"opolskie",278602,670292,2021-06-20
2021-06-21,"podkarpackie",528638,1229304,2021-06-20
2021-06-21,"podlaskie",352496,821431,2021-06-20
2021-06-21,"pomorskie",713132,1764731,2021-06-20
2021-06-21,"śląskie",1240357,3201110,2021-06-20
2021-06-21,"świętokrzyskie",288875,747740,2021-06-20
2021-06-21,"warmińsko.mazurskie",340171,876514,2021-06-20
2021-06-21,"wielkopolskie",878538,2360773,2021-06-20
2021-06-21,"zachodniopomorskie",489364,1240109,2021-06-20
2021-06-22,"cały kraj",10525913,26755301,2021-06-21
2021-06-22,"dolnośląskie",852157,2179067,2021-06-21
2021-06-22,"kujawsko.pomorskie",523944,1396906,2021-06-21
2021-06-22,"łódzkie",698357,1769071,2021-06-21
2021-06-22,"lubelskie",520212,1273402,2021-06-21
2021-06-22,"lubuskie",296169,737904,2021-06-21
2021-06-22,"małopolskie",838746,2209993,2021-06-21
2021-06-22,"mazowieckie",1591866,4144118,2021-06-21
2021-06-22,"opolskie",284615,678386,2021-06-21
2021-06-22,"podkarpackie",535747,1237972,2021-06-21
2021-06-22,"podlaskie",357973,828240,2021-06-21
2021-06-22,"pomorskie",727619,1782798,2021-06-21
2021-06-22,"śląskie",1260274,3231286,2021-06-21
2021-06-22,"świętokrzyskie",293048,753003,2021-06-21
2021-06-22,"warmińsko.mazurskie",345529,884904,2021-06-21
2021-06-22,"wielkopolskie",901159,2395332,2021-06-21
2021-06-22,"zachodniopomorskie",498498,1252919,2021-06-21
2021-06-23,"cały kraj",10775533,27078372,2021-06-22
2021-06-23,"dolnośląskie",876409,2208882,2021-06-22
2021-06-23,"kujawsko.pomorskie",541721,1419131,2021-06-22
2021-06-23,"łódzkie",714876,1790613,2021-06-22
2021-06-23,"lubelskie",532489,1288866,2021-06-22
2021-06-23,"lubuskie",303076,747018,2021-06-22
2021-06-23,"małopolskie",857532,2235235,2021-06-22
2021-06-23,"mazowieckie",1628362,4192654,2021-06-22
2021-06-23,"opolskie",288927,684003,2021-06-22
2021-06-23,"podkarpackie",545034,1249265,2021-06-22
2021-06-23,"podlaskie",363073,834518,2021-06-22
2021-06-23,"pomorskie",744574,1804953,2021-06-22
2021-06-23,"śląskie",1292509,3271738,2021-06-22
2021-06-23,"świętokrzyskie",300678,762803,2021-06-22
2021-06-23,"warmińsko.mazurskie",354960,897510,2021-06-22
2021-06-23,"wielkopolskie",921680,2424016,2021-06-22
2021-06-23,"zachodniopomorskie",509633,1267167,2021-06-22
2021-06-24,"cały kraj",11058344,27467853,2021-06-23
2021-06-24,"dolnośląskie",901943,2242225,2021-06-23
2021-06-24,"kujawsko.pomorskie",556677,1440246,2021-06-23
2021-06-24,"łódzkie",735601,1817951,2021-06-23
2021-06-24,"lubelskie",545011,1305981,2021-06-23
2021-06-24,"lubuskie",311510,758052,2021-06-23
2021-06-24,"małopolskie",881151,2268064,2021-06-23
2021-06-24,"mazowieckie",1671077,4252170,2021-06-23
2021-06-24,"opolskie",296052,692797,2021-06-23
2021-06-24,"podkarpackie",555520,1262652,2021-06-23
2021-06-24,"podlaskie",370570,844547,2021-06-23
2021-06-24,"pomorskie",760648,1828707,2021-06-23
2021-06-24,"śląskie",1328603,3320625,2021-06-23
2021-06-24,"świętokrzyskie",309494,774737,2021-06-23
2021-06-24,"warmińsko.mazurskie",364407,911641,2021-06-23
2021-06-24,"wielkopolskie",948386,2464354,2021-06-23
2021-06-24,"zachodniopomorskie",521694,1283104,2021-06-23
2021-06-25,"cały kraj",11173942,27621910,2021-06-24
2021-06-25,"dolnośląskie",912646,2255618,2021-06-24
2021-06-25,"kujawsko.pomorskie",562723,1449014,2021-06-24
2021-06-25,"łódzkie",741791,1826387,2021-06-24
2021-06-25,"lubelskie",550477,1313396,2021-06-24
2021-06-25,"lubuskie",314583,762013,2021-06-24
2021-06-25,"małopolskie",892717,2283329,2021-06-24
2021-06-25,"mazowieckie",1687701,4273905,2021-06-24
2021-06-25,"opolskie",299719,696942,2021-06-24
2021-06-25,"podkarpackie",560121,1268496,2021-06-24
2021-06-25,"podlaskie",373252,847913,2021-06-24
2021-06-25,"pomorskie",767422,1838178,2021-06-24
